ID_MOEDA;DATA_REF;VL_COTACAO
CUP;20/06/2006;1,523515403
CUP;29/12/2005;5,741136551
CUP;03/09/2009;7,887807846
CUP;09/01/2009;2,176512659
CUP;15/01/2010;5,260604858
CUP;18/02/2008;6,944661677
CUP;06/12/2006;2,38086772
CUP;27/10/2005;1,658201396
CUP;13/12/2005;7,614525557
CUP;01/12/2005;2,277978182
CUP;06/09/2005;2,155422807
CUP;04/04/2005;3,881548345
CUP;10/05/2010;2,488239586
CUP;08/10/2008;7,699961424
CUP;02/12/2005;7,824868739
CUP;02/02/2009;1,150247514
CUP;29/07/2009;2,460953832
CUP;12/01/2010;1,290773928
CUP;29/12/2006;7,30143553
CUP;16/05/2007;5,772756517
CUP;30/03/2006;7,871440232
CUP;24/01/2007;3,578520715
CUP;30/12/2009;3,427420378
CUP;07/02/2006;6,443701029
CUP;30/03/2009;5,191251218
CUP;10/08/2006;6,412513733
CUP;03/07/2006;5,37918067
CUP;26/11/2008;5,566750467
CUP;30/08/2010;2,102603257
CUP;27/11/2009;1,022183001
CUP;04/12/2006;4,59989965
CUP;12/10/2009;7,967227638
CUP;15/07/2009;1,64567399
CUP;17/12/2008;5,528941274
CUP;05/04/2007;3,966757655
CUP;25/07/2006;4,703230619
CUP;24/06/2010;5,451574683
CUP;11/10/2010;3,28587383
CUP;23/09/2010;5,718855083
CUP;27/10/2010;6,224684417
CUP;27/08/2008;1,019752622
CUP;18/01/2007;3,483423412
CUP;25/07/2007;4,815799534
CUP;19/07/2006;6,041817665
CUP;10/07/2007;6,853621125
CUP;29/02/2008;1,602462888
CUP;29/07/2010;5,457857788
CUP;01/09/2009;4,28247416
CUP;20/04/2010;1,562638462
CUP;14/03/2005;6,315642357
CUP;12/02/2009;2,60047096
CUP;19/04/2007;4,045565367
CUP;01/06/2007;4,000057399
CUP;03/08/2005;5,96821034
CUP;27/01/2010;5,516822338
CUP;29/04/2010;1,546101451
CUP;01/03/2006;6,35542798
CUP;25/02/2008;3,046993613
CUP;17/06/2010;1,013831675
CUP;14/02/2007;7,073235631
CUP;01/07/2010;4,146490991
CUP;13/07/2009;6,182382464
CUP;17/03/2006;5,804846287
CUP;27/04/2007;5,627149463
CUP;01/06/2006;1,066879869
CUP;17/02/2006;6,929937124
CUP;25/10/2007;2,803317726
CUP;07/06/2007;7,964936197
CUP;26/01/2009;2,533650756
CUP;15/09/2005;7,980803549
CUP;22/06/2009;6,719662368
CUP;27/09/2010;7,145924628
CUP;22/02/2007;3,97577405
CUP;03/05/2010;3,573441744
CUP;06/10/2005;6,670879126
CUP;21/03/2007;1,365282476
CUP;13/03/2009;7,832080603
CUP;01/11/2007;7,247699738
CUP;10/01/2006;6,863381863
CUP;28/12/2005;3,570272863
CUP;09/09/2009;4,794841528
CUP;26/11/2007;2,047695458
CUP;10/02/2010;5,183437705
CUP;30/06/2010;5,568842053
CUP;25/02/2010;3,20169884
CUP;28/07/2006;4,981757104
CUP;13/01/2006;4,132527053
CUP;21/11/2005;4,989572287
CUP;27/04/2010;5,001803875
CUP;21/03/2008;7,757974684
CUP;17/06/2005;5,036517203
CUP;05/02/2007;1,571255147
CUP;30/05/2008;4,078385293
CUP;11/11/2010;7,335544705
CUP;15/10/2009;2,24281466
CUP;16/03/2009;5,008752882
CUP;27/05/2005;7,090993047
CUP;31/08/2006;3,452346265
CUP;10/11/2010;5,546168387
CUP;09/07/2009;5,105270863
CUP;19/01/2006;5,392243803
CUP;26/10/2010;6,432995677
CUP;07/10/2009;5,771160603
CUP;02/05/2006;2,184055805
CUP;10/04/2006;6,659398556
CUP;01/01/2007;3,197672963
CUP;27/03/2009;5,502001405
CUP;20/01/2010;5,164830387
CUP;22/03/2010;2,528475404
CUP;21/10/2008;5,791143954
CUP;07/10/2010;7,422583163
CUP;08/10/2007;4,097056031
CUP;04/05/2005;5,180218756
CUP;01/05/2006;2,603785455
CUP;02/02/2010;3,618062258
CUP;29/01/2008;1,666637838
CUP;12/09/2005;3,124485373
CUP;01/12/2006;1,975384057
CUP;12/01/2006;6,95264709
CUP;22/11/2007;7,507365644
CUP;05/08/2009;6,287035644
CUP;06/09/2007;3,606825352
CUP;20/03/2007;6,155254006
CUP;11/07/2005;3,960424483
CUP;13/05/2005;4,757494211
CUP;08/06/2009;6,976813614
CUP;11/03/2010;1,204147279
CUP;02/01/2007;3,760974824
CUP;28/09/2007;4,840772152
CUP;22/05/2007;4,697119415
CUP;26/12/2006;2,15894258
CUP;13/10/2010;5,05622226
CUP;20/05/2009;6,783051252
CUP;23/04/2010;3,936741948
CUP;07/07/2009;7,704965711
CUP;06/03/2006;7,161002576
CUP;30/05/2005;6,122030199
CUP;04/12/2007;7,21111387
CUP;27/05/2009;3,863187611
CUP;02/06/2008;6,469240665
CUP;10/06/2005;4,31466198
CUP;29/01/2007;5,061876178
CUP;11/12/2006;6,339852273
CUP;21/07/2008;2,473670661
CUP;27/03/2008;7,572544873
CUP;09/11/2010;4,414986372
CUP;21/08/2007;6,272275209
CUP;26/06/2006;1,191206396
CUP;31/10/2008;5,890174925
CUP;14/04/2009;3,723554492
CUP;08/01/2007;2,578739822
CUP;07/01/2009;7,245392859
CUP;24/11/2010;6,60382694
CUP;29/09/2008;3,505023539
CUP;28/12/2006;1,37123847
CUP;02/02/2006;3,000057042
CUP;16/03/2010;5,602576137
CUP;05/08/2008;2,976960301
CUP;28/12/2007;4,472313702
CUP;27/10/2008;5,034646332
CUP;07/07/2005;6,818686664
CUP;08/12/2005;3,762447655
CUP;13/11/2006;7,170083225
CUP;29/06/2009;5,791771889
CUP;04/07/2006;7,035421431
CUP;16/10/2006;5,298009336
CUP;09/06/2008;7,776142657
CUP;01/03/2010;1,473696172
CUP;21/01/2010;3,249212027
CUP;16/11/2006;7,793545842
CUP;22/07/2009;2,421155274
CUP;25/12/2008;4,993781328
CUP;08/11/2005;1,576907814
CUP;03/04/2006;5,19619292
CUP;21/06/2005;1,191163003
CUP;29/05/2008;2,086986661
CUP;09/03/2005;3,574651301
CUP;17/08/2007;1,256562114
CUP;25/02/2009;2,639273167
CUP;01/06/2010;1,095023453
CUP;22/11/2010;5,406261981
CUP;22/08/2006;5,378448009
CUP;30/12/2008;3,087571561
CUP;28/08/2007;2,074051201
CUP;15/07/2005;2,392853558
CUP;20/06/2008;2,881671071
CUP;30/08/2007;2,334144771
CUP;04/04/2006;3,989108801
CUP;16/03/2006;4,69177717
CUP;25/04/2005;7,114855409
CUP;21/08/2008;1,297901511
CUP;15/02/2008;3,892995119
CUP;03/03/2006;6,116901994
CUP;20/05/2010;6,071729481
CUP;28/01/2010;2,235533535
CUP;04/02/2008;1,634709537
CUP;12/06/2008;6,09900856
CUP;29/04/2009;7,817321837
CUP;18/04/2006;5,453829408
CUP;13/07/2005;6,613750398
CUP;13/01/2009;6,440135777
CUP;24/06/2009;5,646354258
CUP;14/06/2010;5,332156062
CUP;14/12/2007;6,030569494
CUP;09/04/2010;5,40316987
CUP;08/12/2008;5,237280309
CUP;22/01/2008;3,918672442
CUP;12/04/2006;6,265234828
CUP;22/09/2005;3,732780337
CUP;24/02/2005;4,842305899
CUP;25/11/2008;7,15076077
CUP;30/10/2007;5,387132287
CUP;25/02/2005;1,605030119
CUP;11/07/2008;2,054085791
CUP;28/02/2006;2,284861267
CUP;04/12/2008;3,747479022
CUP;12/03/2010;4,544103146
CUP;15/05/2009;1,267490685
CUP;30/06/2008;1,118178606
CUP;25/12/2007;2,777369618
CUP;17/05/2010;6,099895597
CUP;31/07/2008;1,491849124
CUP;11/07/2007;4,882485807
CUP;17/07/2008;7,475513279
CUP;01/02/2007;4,503771365
CUP;30/09/2008;1,61571753
CUP;08/06/2006;7,997692287
CUP;08/01/2010;2,272384346
CUP;10/09/2010;2,306853175
CUP;03/12/2009;2,053496659
CUP;02/07/2010;2,723907948
CUP;31/03/2008;3,716095626
CUP;19/05/2010;6,272921085
CUP;26/10/2007;1,402597666
CUP;05/11/2009;5,865090907
CUP;12/03/2007;4,202780247
CUP;16/12/2008;6,888929427
CUP;08/07/2009;6,378745019
CUP;02/08/2010;7,004956782
CUP;15/10/2010;4,495949924
CUP;10/06/2009;6,605490863
CUP;19/07/2007;1,378502905
CUP;10/09/2009;2,362657607
CUP;16/06/2010;2,565901995
CUP;27/07/2007;6,317496955
CUP;09/12/2008;5,005739212
CUP;18/07/2005;1,812823176
CUP;24/07/2009;6,756909549
CUP;23/05/2005;1,257066131
CUP;15/12/2009;3,653069317
CUP;31/05/2005;5,171313763
CUP;19/05/2009;4,207912624
CUP;16/10/2008;2,35375011
CUP;20/05/2005;1,893372834
CUP;02/12/2009;5,854356766
CUP;28/09/2005;2,094546914
CUP;16/07/2010;5,930417418
CUP;20/11/2006;5,259913921
CUP;03/12/2008;6,6107409
CUP;04/05/2007;1,284065664
CUP;01/04/2009;7,972196877
CUP;09/10/2009;2,823827624
CUP;08/03/2010;6,706821203
CUP;27/11/2008;7,965082645
CUP;21/06/2010;7,007501066
CUP;07/02/2008;5,299416661
CUP;30/11/2006;7,682803154
CUP;07/08/2007;7,586102843
CUP;20/04/2007;7,898572028
CUP;03/11/2008;2,331845403
CUP;20/03/2006;5,479860127
CUP;03/04/2007;3,560262203
CUP;26/06/2007;2,31251502
CUP;18/06/2008;5,042724371
CUP;09/04/2009;4,13749212
CUP;27/04/2009;1,246796787
CUP;13/07/2007;2,622995675
CUP;22/04/2005;1,61729008
CUP;17/06/2009;6,680467129
CUP;16/11/2010;3,060766041
CUP;28/06/2010;5,042036772
CUP;08/04/2005;3,03464812
CUP;16/12/2005;2,952965677
CUP;25/12/2009;3,945375741
CUP;13/12/2006;1,664098561
CUP;08/02/2006;5,79352051
CUP;16/11/2007;5,239561737
CUP;18/06/2010;5,671324372
CUP;21/09/2010;5,776953042
CUP;28/05/2010;5,018049657
CUP;24/11/2009;4,75990665
CUP;01/12/2009;5,428366125
CUP;18/10/2010;7,634759665
CUP;12/12/2007;6,582150042
CUP;19/09/2005;2,369427621
CUP;13/02/2007;1,657367766
CUP;08/02/2008;6,985040605
CUP;10/01/2007;5,456176341
CUP;19/04/2005;6,485587001
CUP;22/05/2008;1,906116784
CUP;14/05/2008;7,340597808
CUP;16/04/2009;7,680284739
CUP;02/03/2009;5,698110282
CUP;13/06/2005;7,97824508
CUP;25/10/2006;7,621786237
CUP;20/11/2008;4,005558193
CUP;15/04/2005;3,305409908
CUP;16/02/2009;6,721580803
CUP;14/02/2008;5,220255554
CUP;09/10/2008;7,161946356
CUP;20/06/2005;2,356685758
CUP;25/03/2010;5,460523903
CUP;06/10/2010;5,125940561
CUP;17/07/2007;6,37230128
CUP;19/02/2009;5,893711805
CUP;30/06/2009;3,451212227
CUP;12/10/2006;6,262256205
CUP;14/05/2009;3,197413445
CUP;13/10/2005;7,393475354
CUP;06/07/2005;3,86862123
CUP;27/10/2006;1,786343098
CUP;23/03/2007;2,946681321
CUP;09/07/2010;5,22597748
CUP;26/09/2006;6,926638901
CUP;16/01/2008;1,106416821
CUP;12/07/2006;4,326336563
CUP;28/06/2005;4,620682001
CUP;26/01/2006;7,682364225
CUP;16/06/2008;5,39848268
CUP;24/08/2007;3,773314893
CUP;28/07/2005;7,233511329
CUP;12/01/2007;5,972978055
CUP;25/06/2007;1,243338764
CUP;15/06/2005;7,729702175
CUP;28/06/2006;7,778434098
CUP;22/12/2009;5,490118623
CUP;04/04/2008;2,395673215
CUP;01/11/2005;7,652441144
CUP;08/03/2007;5,14678967
CUP;30/04/2010;3,330679595
CUP;26/03/2009;2,884074748
CUP;11/06/2008;4,635878026
CUP;31/03/2009;7,556912422
CUP;24/09/2010;1,361552
CUP;06/09/2010;5,070265889
CUP;24/12/2009;6,082779884
CUP;20/09/2005;6,810957432
CUP;26/09/2005;1,392223597
CUP;27/02/2006;1,156426311
CUP;06/03/2007;6,571964979
CUP;01/10/2010;7,02383405
CUP;03/05/2005;1,962099791
CUP;10/03/2008;2,378147364
CUP;17/04/2006;3,519923747
CUP;26/03/2007;7,216281295
CUP;21/11/2008;2,304177046
CUP;11/04/2008;6,782610655
CUP;01/11/2010;6,409645677
CUP;15/02/2005;7,192644656
CUP;27/12/2005;5,228850961
CUP;02/06/2006;5,275912702
CUP;03/04/2008;1,147402406
CUP;04/09/2007;2,978141904
CUP;02/10/2008;6,158482552
CUP;15/02/2006;7,087773681
CUP;21/07/2006;1,233374
CUP;27/12/2007;4,438546658
CUP;13/09/2005;1,196602046
CUP;05/01/2010;2,09623003
CUP;12/10/2005;4,039044857
CUP;27/08/2007;6,000174522
CUP;21/07/2005;4,27019459
CUP;21/01/2009;2,746395528
CUP;12/08/2010;7,489577353
CUP;02/09/2008;2,641059756
CUP;04/09/2008;3,597988367
CUP;08/04/2010;3,529689491
CUP;30/09/2005;4,821462631
CUP;25/07/2008;2,958469808
CUP;09/10/2006;7,125761867
CUP;20/11/2007;3,126229823
CUP;14/06/2005;5,896004081
CUP;27/07/2006;5,144586682
CUP;17/04/2007;3,353876472
CUP;11/03/2008;5,206978381
CUP;23/04/2008;5,254274607
CUP;23/04/2007;3,545911908
CUP;24/01/2006;5,805708289
CUP;17/04/2008;1,413517475
CUP;02/05/2008;3,665330112
CUP;07/09/2007;7,425485432
CUP;05/10/2009;5,561071515
CUP;15/10/2007;3,479337871
CUP;08/09/2005;2,12911129
CUP;03/09/2010;1,527498305
CUP;19/11/2007;2,167107821
CUP;02/02/2007;6,009122491
CUP;09/01/2008;1,257784188
CUP;22/07/2008;2,145445108
CUP;11/10/2006;3,669291735
CUP;18/08/2010;7,242517292
CUP;21/02/2005;7,540578187
CUP;10/05/2007;1,818238437
CUP;14/05/2007;2,02279669
CUP;07/11/2006;4,982468069
CUP;15/03/2006;4,862991452
CUP;20/09/2010;7,322514534
CUP;15/05/2008;6,199937105
CUP;26/04/2006;7,105395079
CUP;27/09/2005;5,703812182
CUP;15/01/2007;3,762513161
CUP;20/12/2007;6,808486164
CUP;16/11/2009;7,461144209
CUP;29/08/2005;1,819381237
CUP;30/09/2010;3,526516438
CUP;26/09/2008;7,577952623
CUP;08/06/2005;3,643921494
CUP;02/09/2009;1,132059515
CUP;21/11/2006;1,994540036
CUP;27/11/2007;3,179840446
CUP;16/06/2005;4,5301826
CUP;10/05/2006;4,259042382
CUP;03/11/2006;4,597204745
CUP;06/01/2010;6,638912022
CUP;15/07/2010;6,396786988
CUP;10/08/2010;7,048271358
CUP;28/03/2007;6,473224401
CUP;09/08/2005;3,755197406
CUP;19/07/2005;1,997311294
CUP;21/06/2007;3,318518937
CUP;26/10/2009;5,396812499
CUP;04/08/2008;3,296230376
CUP;23/11/2005;1,282208562
CUP;15/07/2008;6,095374048
CUP;09/02/2010;2,227485955
CUP;20/09/2006;4,373047411
CUP;06/09/2006;3,898185909
CUP;28/05/2007;1,85078758
CUP;11/06/2010;5,047867596
CUP;23/02/2007;5,711949885
CUP;03/02/2010;2,738210261
CUP;07/12/2005;1,508990288
CUP;11/08/2006;1,650510132
CUP;16/02/2005;3,848752618
CUP;11/02/2005;5,577453315
CUP;09/10/2007;6,617024839
CUP;05/05/2006;5,670619667
CUP;28/03/2006;5,631227911
CUP;19/02/2010;4,798402607
CUP;11/11/2009;7,770443261
CUP;18/05/2006;5,732606649
CUP;03/10/2005;5,781085312
CUP;11/01/2006;5,729058087
CUP;18/09/2008;2,137435079
CUP;06/02/2007;3,712799072
CUP;29/06/2005;6,272343218
CUP;07/09/2010;2,490852296
CUP;27/09/2007;6,337028444
CUP;12/11/2010;1,73114866
CUP;13/07/2006;1,857955217
CUP;26/12/2005;5,579617083
CUP;17/09/2009;4,878767848
CUP;04/10/2010;1,215780139
CUP;16/08/2005;7,648884237
CUP;11/08/2008;5,725663066
CUP;22/02/2006;4,107751787
CUP;06/04/2010;5,994758427
CUP;08/07/2010;3,442777872
CUP;17/03/2008;6,88129741
CUP;02/09/2010;6,568019629
CUP;24/05/2010;2,499772727
CUP;10/04/2007;5,531932414
CUP;03/08/2009;3,158118069
CUP;15/08/2005;1,886891961
CUP;26/07/2007;5,625039935
CUP;23/03/2009;7,135428309
CUP;22/07/2010;5,116822362
CUP;14/10/2008;1,562679768
CUP;07/04/2006;3,269882143
CUP;21/04/2010;7,848756552
CUP;21/09/2005;6,344339192
CUP;16/05/2008;2,019929469
CUP;12/05/2009;5,367004991
CUP;09/04/2008;6,842020392
CUP;18/11/2008;3,979381859
CUP;06/07/2010;3,343866229
CUP;25/01/2006;5,006448925
CUP;29/07/2005;2,418352306
CUP;18/06/2007;3,041511178
CUP;17/10/2006;7,181950569
CUP;27/01/2006;3,632706702
CUP;08/08/2008;5,522818387
CUP;12/06/2009;2,916662276
CUP;21/08/2009;3,338849008
CUP;23/05/2007;7,458497286
CUP;01/09/2010;6,761035144
CUP;31/08/2005;7,083985209
CUP;22/06/2010;2,13550663
CUP;17/03/2010;6,897583663
CUP;13/05/2009;4,953662336
CUP;24/02/2010;3,702823877
CUP;29/03/2005;7,893727958
CUP;29/12/2008;1,381613374
CUP;26/04/2007;1,707023442
CUP;22/04/2010;5,62864691
CUP;14/04/2008;4,171811163
CUP;02/09/2005;4,031583071
CUP;23/01/2008;4,491286933
CUP;24/03/2010;4,638928413
CUP;12/05/2006;6,829265594
CUP;07/02/2007;7,616841614
CUP;30/07/2009;6,039491594
CUP;02/10/2006;5,524385512
CUP;21/12/2007;1,203010321
CUP;05/10/2006;4,166471004
CUP;06/06/2006;1,761493981
CUP;11/12/2008;1,355933547
CUP;01/12/2010;7,479575872
CUP;24/08/2010;7,143738329
CUP;11/02/2009;7,163120866
CUP;07/04/2009;4,054425299
CUP;05/06/2008;3,542894065
CUP;11/02/2008;2,117438793
CUP;11/07/2006;1,072939754
CUP;20/06/2007;4,320703506
CUP;05/04/2006;3,084543288
CUP;25/05/2007;5,161713243
CUP;14/07/2005;3,436387539
CUP;23/12/2009;6,621430814
CUP;14/09/2006;4,205224812
CUP;28/10/2005;4,68413806
CUP;04/08/2005;4,151511133
CUP;04/09/2006;7,71658355
CUP;03/11/2009;1,995268524
CUP;11/08/2010;3,9768188
CUP;27/10/2009;4,358807683
CUP;15/08/2008;3,693829179
CUP;16/07/2009;2,632914126
CUP;31/07/2006;1,530609608
CUP;02/03/2006;4,588613093
CUP;25/01/2007;4,701256275
CUP;21/12/2009;5,066421092
CUP;08/02/2007;6,481191039
CUP;28/11/2008;5,643682301
CUP;11/05/2006;7,176964223
CUP;12/10/2007;3,170214057
CUP;06/05/2009;4,213719249
CUP;18/05/2010;2,758408487
CUP;02/07/2007;7,464677334
CUP;22/05/2009;6,007503629
CUP;22/01/2009;3,03112793
CUP;16/03/2007;5,161121607
CUP;09/03/2006;6,598049521
CUP;05/09/2005;7,567960322
CUP;14/05/2010;7,033572257
CUP;07/07/2008;5,607416451
CUP;18/10/2006;2,261144936
CUP;03/12/2007;4,816181302
CUP;16/09/2005;2,410545468
CUP;10/12/2008;1,86497432
CUP;31/05/2007;7,212135673
CUP;06/03/2009;2,786516607
CUP;12/07/2005;5,400393605
CUP;25/09/2006;3,017736435
CUP;24/01/2008;3,256658792
CUP;25/11/2005;6,814128399
CUP;14/03/2006;1,421134055
CUP;04/05/2006;3,461759448
CUP;19/07/2010;7,756344974
CUP;30/01/2009;6,697472692
CUP;14/07/2006;6,200172007
CUP;02/01/2009;1,203733802
CUP;02/11/2005;3,938662469
CUP;07/12/2006;7,711024344
CUP;19/02/2007;3,368696988
CUP;24/11/2008;2,909846365
CUP;16/04/2008;1,475214899
CUP;05/08/2010;3,658331871
CUP;21/12/2005;5,449909091
CUP;29/04/2008;7,077281952
CUP;08/11/2007;2,992912352
CUP;01/09/2008;2,005121052
CUP;16/08/2010;2,542141855
CUP;09/02/2009;6,107091188
CUP;25/05/2010;7,576904535
CUP;31/12/2008;1,262482643
CUP;05/03/2009;6,921092629
CUP;08/12/2009;4,257179022
CUP;15/05/2006;1,466660798
CUP;01/10/2008;1,920415342
CUP;24/03/2005;7,953787327
CUP;19/04/2010;1,860871673
CUP;14/09/2007;3,844760537
CUP;31/08/2007;1,603573561
CUP;12/04/2005;2,66189009
CUP;22/09/2006;6,000208318
CUP;20/07/2010;4,060605764
CUP;20/02/2007;1,742714763
CUP;27/05/2010;1,701987863
CUP;27/05/2008;1,024521589
CUP;12/11/2009;4,605347037
CUP;29/10/2007;1,639486849
CUP;10/12/2007;5,075158775
CUP;03/07/2008;6,93978256
CUP;04/02/2010;6,85561049
CUP;29/09/2006;6,256557226
CUP;01/06/2005;3,408778012
CUP;12/04/2010;6,098707736
CUP;22/11/2006;1,790966868
CUP;11/04/2006;6,149601758
CUP;26/06/2008;7,358797908
CUP;23/03/2010;1,971204221
CUP;15/04/2009;5,213359535
CUP;19/05/2008;1,928421617
CUP;15/12/2006;4,065469444
CUP;27/07/2009;3,887037039
CUP;05/03/2008;4,920381367
CUP;06/05/2005;6,394633234
CUP;13/06/2007;2,916017234
CUP;04/11/2008;7,657285631
CUP;30/03/2010;1,647326231
CUP;06/07/2006;3,007472932
CUP;15/03/2005;1,291710198
CUP;08/06/2007;3,887712955
CUP;23/01/2006;6,007692635
CUP;19/11/2010;4,380729914
CUP;30/10/2009;3,841845334
CUP;18/03/2009;3,744018495
CUP;03/02/2006;4,126954913
CUP;01/06/2009;5,191910028
CUP;12/01/2009;4,751030445
CUP;25/04/2008;2,099099755
CUP;05/08/2005;6,099472523
CUP;11/08/2005;3,426008463
CUP;31/08/2010;5,537577987
CUP;29/03/2007;7,116571486
CUP;07/03/2005;3,168726623
CUP;22/05/2006;1,516392827
CUP;11/04/2007;3,464678407
CUP;16/08/2006;3,147580862
CUP;03/06/2010;2,888129413
CUP;04/08/2006;3,035612345
CUP;02/01/2006;1,193259597
CUP;02/08/2007;5,870899618
CUP;03/01/2006;2,649459064
CUP;28/04/2010;7,089182675
CUP;13/09/2006;4,935453892
CUP;30/04/2008;6,191361725
CUP;09/05/2006;3,492079318
CUP;23/09/2005;3,914197624
CUP;18/05/2009;7,215767264
CUP;09/12/2009;5,096738875
CUP;30/01/2008;4,848526001
CUP;14/08/2007;3,709077775
CUP;05/09/2006;3,427082419
CUP;20/04/2006;5,592114449
CUP;27/07/2005;2,232279122
CUP;08/02/2005;6,838982105
CUP;29/01/2009;2,147205412
CUP;24/09/2008;5,372557521
CUP;29/08/2007;5,151554465
CUP;21/06/2006;4,818176508
CUP;21/03/2006;3,974655032
CUP;04/08/2009;1,116639018
CUP;02/11/2009;3,139675975
CUP;20/12/2006;4,435989022
CUP;14/08/2006;3,981747985
CUP;23/10/2009;2,511972189
CUP;12/07/2007;4,244927406
CUP;11/03/2005;1,316596448
CUP;09/11/2009;4,5946154
CUP;29/08/2008;2,825071812
CUP;19/06/2008;3,013540328
CUP;04/03/2010;7,460986495
CUP;30/04/2009;3,823842168
CUP;25/12/2006;7,066054642
CUP;12/09/2006;4,635220468
CUP;05/05/2010;1,477463365
CUP;23/06/2009;7,6936028
CUP;09/08/2010;4,856220603
CUP;14/04/2010;3,511619985
CUP;29/10/2009;3,878520489
CUP;28/08/2008;1,619931161
CUP;05/01/2006;5,921751082
CUP;26/11/2009;7,847297907
CUP;03/10/2007;1,567207992
CUP;15/06/2010;5,986187637
CUP;28/07/2010;1,42948997
CUP;01/02/2006;1,99668169
CUP;27/11/2006;5,420861781
CUP;21/09/2006;3,133716226
CUP;24/08/2009;2,590193272
CUP;29/10/2008;3,864266574
CUP;30/10/2006;1,306854069
CUP;12/09/2008;4,86402452
CUP;17/09/2010;2,480321348
CUP;23/12/2008;2,381434321
CUP;29/11/2005;4,185147166
