ID_MOEDA;DATA_REF;VL_COTACAO
EGP;29/03/2012;7,560079634
EGP;01/08/2012;1,885316491
EGP;15/08/2013;4,252450526
EGP;13/12/2012;1,792216897
EGP;29/04/2014;7,075040579
EGP;29/10/2014;4,778421342
EGP;14/09/2012;2,260451913
EGP;19/07/2013;2,579229236
EGP;06/01/2012;5,210791469
EGP;13/04/2012;5,165108681
EGP;05/12/2014;3,718203902
EGP;20/01/2014;7,56223923
EGP;30/10/2014;4,909171581
EGP;04/04/2014;6,371980846
EGP;27/11/2014;6,073932886
EGP;24/08/2011;1,438586056
EGP;27/06/2012;2,111543715
EGP;19/08/2015;4,029226124
EGP;26/09/2014;6,510773659
EGP;18/03/2015;2,445492446
EGP;20/11/2015;6,134708643
EGP;26/06/2012;4,477504492
EGP;13/03/2015;3,014695644
EGP;08/05/2015;6,58827877
EGP;24/01/2012;5,557279706
EGP;14/11/2012;1,022261441
EGP;23/01/2014;5,216197968
EGP;10/11/2015;4,267719984
EGP;02/07/2014;4,291414618
EGP;28/09/2015;1,500321448
EGP;16/06/2015;7,802651107
EGP;17/02/2014;1,254993737
EGP;09/03/2015;5,228255987
EGP;24/08/2015;1,966682673
EGP;30/12/2011;7,546701491
EGP;26/05/2014;6,01372999
EGP;04/02/2014;2,256961346
EGP;17/03/2015;5,892596126
EGP;09/04/2014;3,892114758
EGP;02/01/2015;7,488752484
EGP;02/08/2012;2,977829397
EGP;25/07/2014;5,988534153
EGP;17/03/2014;7,038198531
EGP;23/12/2013;1,507359326
EGP;19/12/2014;4,875674486
EGP;18/09/2012;6,36929512
EGP;10/04/2015;4,296308756
EGP;05/03/2015;4,325347304
EGP;05/09/2013;5,290443659
EGP;07/08/2012;2,656030059
EGP;14/04/2015;3,594594598
EGP;28/03/2014;4,356901765
EGP;15/03/2012;4,358720481
EGP;27/01/2015;5,551656663
EGP;18/02/2013;6,26109463
EGP;24/06/2015;2,551565468
EGP;06/05/2015;4,109219193
EGP;24/01/2014;3,024613678
EGP;26/06/2013;5,266857922
EGP;01/09/2015;7,118735671
EGP;04/05/2012;1,200565755
EGP;13/06/2012;1,278623283
EGP;07/09/2012;2,270788014
EGP;03/05/2012;4,072789788
EGP;29/10/2013;3,234227538
EGP;26/11/2012;5,324272454
EGP;26/02/2015;4,263004839
EGP;18/12/2013;1,375174642
EGP;13/02/2014;5,171023786
EGP;14/12/2012;5,704393804
EGP;02/10/2012;4,556757808
EGP;18/03/2013;6,93302089
EGP;14/10/2011;1,864935517
EGP;06/10/2014;1,716631055
EGP;10/02/2014;7,866196871
EGP;16/12/2013;6,850162268
EGP;11/03/2015;2,145205617
EGP;21/05/2015;1,238321126
EGP;28/04/2015;2,327376842
EGP;29/06/2015;3,681391478
EGP;18/05/2015;7,76863873
EGP;01/12/2011;1,358839989
EGP;27/01/2012;7,4469679
EGP;06/02/2012;6,047325552
EGP;08/06/2012;7,504057407
EGP;30/05/2012;6,627960503
EGP;19/08/2011;6,926983953
EGP;10/09/2013;2,057180822
EGP;02/04/2013;4,412139177
EGP;22/04/2013;3,586221576
EGP;15/02/2012;2,786168218
EGP;03/11/2011;4,719335794
EGP;30/10/2012;6,239835382
EGP;16/12/2011;6,515966117
EGP;25/11/2011;3,209187746
EGP;19/03/2015;4,766112566
EGP;26/12/2013;2,374469042
EGP;02/10/2013;6,955323637
EGP;16/09/2011;3,629840732
EGP;16/07/2014;1,393305063
EGP;01/02/2012;6,881014109
EGP;26/10/2012;3,727377176
EGP;08/11/2012;2,838275969
EGP;22/11/2013;3,852223158
EGP;16/12/2014;5,007893384
EGP;27/04/2015;1,792665422
EGP;27/11/2013;2,460911691
EGP;06/09/2013;4,973995745
EGP;28/03/2012;2,287627935
EGP;26/12/2012;1,186309755
EGP;09/07/2014;2,920855463
EGP;22/12/2014;6,854045451
EGP;03/03/2015;1,96935463
EGP;07/11/2011;7,073712945
EGP;27/05/2013;1,286537349
EGP;22/05/2012;1,437899292
EGP;13/02/2015;3,363373518
EGP;03/03/2014;2,878099144
EGP;08/05/2014;7,107668579
EGP;11/05/2012;4,212278128
EGP;26/03/2014;6,940688372
EGP;28/12/2012;3,366200268
EGP;29/02/2012;3,432078362
EGP;27/01/2014;6,503968596
EGP;08/11/2011;1,768108785
EGP;02/05/2014;3,635271013
EGP;20/04/2015;1,873181701
EGP;10/07/2014;1,287533283
EGP;21/01/2014;5,392312646
EGP;16/10/2013;1,488673985
EGP;06/08/2012;4,908822358
EGP;04/04/2012;3,902420819
EGP;13/01/2012;2,237378538
EGP;04/05/2015;4,929227114
EGP;09/05/2012;6,044492126
EGP;15/11/2013;7,00142616
EGP;12/10/2011;5,800956011
EGP;04/09/2013;5,285363853
EGP;12/02/2015;7,097805202
EGP;02/07/2015;6,075320184
EGP;24/04/2013;4,092725992
EGP;29/09/2011;6,304976642
EGP;03/12/2013;5,418157279
EGP;12/05/2015;2,131992698
EGP;16/11/2012;4,017450988
EGP;31/12/2013;1,375409544
EGP;13/11/2015;2,398747385
EGP;19/04/2013;2,578738987
EGP;17/08/2012;2,267773509
EGP;29/07/2013;2,761615753
EGP;21/05/2013;3,846801221
EGP;02/04/2012;4,22939676
EGP;06/03/2015;4,136008441
EGP;17/12/2013;1,720132887
EGP;22/04/2015;6,701734304
EGP;14/08/2014;2,453258812
EGP;16/03/2015;5,845429242
EGP;27/05/2014;1,893675327
EGP;05/02/2014;1,104960263
EGP;03/04/2014;6,608343482
EGP;18/06/2012;3,145679116
EGP;19/05/2014;6,313770652
EGP;11/04/2014;6,445862293
EGP;12/12/2014;7,153442323
EGP;17/12/2012;2,866117477
EGP;06/06/2014;4,658575058
EGP;18/01/2012;6,084726691
EGP;09/10/2013;7,822714567
EGP;20/12/2013;4,779729366
EGP;16/04/2013;7,121988416
EGP;01/05/2013;1,693768799
EGP;05/05/2014;5,87768507
EGP;18/04/2013;4,670975208
EGP;20/06/2014;3,443114161
EGP;01/06/2012;4,600578487
EGP;15/09/2014;4,332843721
EGP;20/08/2015;2,93983829
EGP;04/08/2014;2,957766354
EGP;22/05/2013;4,029715538
EGP;13/03/2012;2,875501454
EGP;17/07/2015;4,801125884
EGP;27/10/2014;6,828113616
EGP;01/04/2013;5,115566909
EGP;14/08/2013;1,208367586
EGP;10/12/2012;6,349874198
EGP;19/11/2012;6,079533815
EGP;24/11/2015;7,698787332
EGP;18/03/2014;3,057696462
EGP;16/01/2012;3,402905464
EGP;08/04/2013;1,618218422
EGP;26/02/2013;3,389949977
EGP;06/03/2014;3,95592463
EGP;07/11/2013;2,868498623
EGP;24/04/2012;6,094305933
EGP;10/08/2012;1,823432982
EGP;23/11/2015;1,156044543
EGP;11/11/2015;6,124686301
EGP;13/07/2015;6,411027551
EGP;25/06/2015;1,162371039
EGP;20/03/2013;2,273856342
EGP;08/11/2013;3,790184855
EGP;23/08/2011;5,117106915
EGP;09/04/2012;4,180464983
EGP;29/10/2012;6,176867068
EGP;08/02/2012;1,799912751
EGP;05/01/2012;3,584416211
EGP;19/07/2012;4,968251288
EGP;30/04/2013;6,726219177
EGP;30/06/2014;3,094273567
EGP;25/04/2012;3,442963123
EGP;26/12/2014;7,53982383
EGP;23/06/2014;7,961907089
EGP;26/03/2015;6,08133918
EGP;24/02/2014;4,559887052
EGP;23/11/2011;1,195732951
EGP;22/01/2015;7,126603842
EGP;20/02/2013;2,361773908
EGP;24/07/2013;5,500082552
EGP;01/07/2015;6,502721906
EGP;03/12/2014;4,946165085
EGP;02/03/2012;6,046501517
EGP;26/05/2015;4,06721139
EGP;30/05/2014;6,415189445
EGP;15/07/2013;1,20465672
EGP;17/02/2012;7,771640301
EGP;04/03/2015;7,091315567
EGP;03/06/2013;4,425428867
EGP;10/10/2011;1,085703731
EGP;03/06/2014;2,618988574
EGP;12/08/2014;3,44478935
EGP;19/01/2015;6,426026642
EGP;05/09/2014;2,854476273
EGP;30/12/2014;7,25656718
EGP;30/07/2015;7,564848602
EGP;18/06/2013;7,158480823
EGP;26/11/2013;6,262863278
EGP;13/02/2013;6,416386485
EGP;22/01/2014;5,745903432
EGP;30/12/2013;3,237490296
EGP;26/11/2015;1,556501389
EGP;10/03/2014;4,894174576
EGP;25/06/2014;1,349994242
EGP;28/10/2014;4,904748082
EGP;23/03/2012;6,142936051
EGP;14/11/2014;2,317428768
EGP;11/02/2015;5,669136405
EGP;11/07/2013;4,113550901
EGP;26/08/2015;6,663116097
EGP;25/10/2013;1,674942017
EGP;05/10/2015;6,484071612
EGP;22/10/2015;1,678003252
EGP;07/02/2012;1,46818161
EGP;16/07/2013;4,250765741
EGP;12/10/2012;5,751127601
EGP;21/07/2014;3,660782278
EGP;29/01/2014;5,449128866
EGP;01/10/2014;1,686639965
EGP;17/05/2012;7,618926525
EGP;21/07/2015;6,639169455
EGP;08/07/2013;7,793661416
EGP;11/10/2011;5,983357131
EGP;29/05/2013;2,227721274
EGP;11/02/2014;2,271150172
EGP;03/07/2013;3,562143922
EGP;16/05/2014;7,702270806
EGP;24/07/2014;4,997552276
EGP;18/09/2013;3,190153182
EGP;01/04/2014;2,118203163
EGP;31/07/2013;6,615853667
EGP;09/11/2012;1,780511022
EGP;26/04/2013;6,574849725
EGP;18/11/2013;5,776778221
EGP;16/07/2015;5,323998749
EGP;01/05/2015;5,294115722
EGP;13/08/2012;4,688321233
EGP;23/04/2014;1,135383606
EGP;14/01/2014;4,72733289
EGP;16/04/2014;5,09012574
EGP;04/11/2014;1,921595275
EGP;12/06/2013;2,190561712
EGP;22/08/2011;4,043744981
EGP;14/08/2012;2,11910814
EGP;07/05/2012;2,363929749
EGP;25/12/2013;1,629425704
EGP;15/11/2012;7,032021403
EGP;01/02/2013;5,333207488
EGP;30/04/2014;1,852138579
EGP;07/05/2014;4,889969707
EGP;16/09/2013;6,964003742
EGP;30/03/2015;6,434892833
EGP;17/06/2013;5,879054427
EGP;03/04/2015;2,241293848
EGP;03/08/2011;1,748449206
EGP;05/08/2015;7,730601728
EGP;27/11/2015;1,63065654
EGP;10/09/2014;2,865104437
EGP;27/02/2014;4,995710194
EGP;16/09/2015;4,223891795
EGP;15/09/2015;1,915152788
EGP;17/06/2014;4,855018556
EGP;15/07/2015;4,650257111
EGP;01/05/2012;3,93624711
EGP;07/01/2015;4,406577885
EGP;14/01/2015;5,570153832
EGP;03/10/2012;2,6795699
EGP;18/07/2012;2,524943113
EGP;11/11/2014;7,056059837
EGP;17/04/2014;6,546079874
EGP;01/08/2013;4,524254978
EGP;08/03/2012;2,734478116
EGP;28/11/2013;6,591192722
EGP;18/06/2014;5,458676815
